"Plot Title: PP17-S1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995141, SEN S/N: 9995141, LBL: C)","Intensity, Lux (LGR S/N: 9995141, SEN S/N: 9995141, LBL: Lux)","End Of File (LGR S/N: 9995141)"
307,10/20/18 07:00:00 PM,7.179,0.0,
308,10/20/18 10:00:00 PM,5.347,0.0,
309,10/21/18 01:00:00 AM,4.831,0.0,
310,10/21/18 04:00:00 AM,4.207,0.0,
311,10/21/18 07:00:00 AM,3.683,0.0,
312,10/21/18 10:00:00 AM,7.582,3961.1,
313,10/21/18 01:00:00 PM,19.092,13777.9,
314,10/21/18 04:00:00 PM,13.942,2497.2,
315,10/21/18 07:00:00 PM,7.481,0.0,
316,10/21/18 10:00:00 PM,5.552,0.0,
317,10/22/18 01:00:00 AM,4.934,0.0,
318,10/22/18 04:00:00 AM,4.102,0.0,
319,10/22/18 07:00:00 AM,3.472,0.0,
320,10/22/18 10:00:00 AM,7.983,3788.9,
321,10/22/18 01:00:00 PM,17.475,10333.4,
322,10/22/18 04:00:00 PM,14.230,2583.4,
323,10/22/18 07:00:00 PM,7.882,0.0,
324,10/22/18 10:00:00 PM,5.757,0.0,
325,10/23/18 01:00:00 AM,4.831,0.0,
326,10/23/18 04:00:00 AM,4.207,0.0,
327,10/23/18 07:00:00 AM,3.893,0.0,
328,10/23/18 10:00:00 AM,7.582,4133.4,
329,10/23/18 01:00:00 PM,18.140,16533.4,
330,10/23/18 04:00:00 PM,13.173,3272.2,
331,10/23/18 07:00:00 PM,8.282,0.0,
332,10/23/18 10:00:00 PM,6.573,0.0,
333,10/24/18 01:00:00 AM,5.962,0.0,
334,10/24/18 04:00:00 AM,5.552,0.0,
335,10/24/18 07:00:00 AM,4.207,0.0,
336,10/24/18 10:00:00 AM,7.079,4994.5,
337,10/24/18 01:00:00 PM,11.916,10333.4,
338,10/24/18 04:00:00 PM,11.236,4822.3,
339,10/24/18 07:00:00 PM,6.370,0.0,
340,10/24/18 10:00:00 PM,4.519,0.0,
341,10/25/18 01:00:00 AM,2.837,0.0,
342,10/25/18 04:00:00 AM,3.683,0.0,
343,10/25/18 07:00:00 AM,2.837,0.0,
344,10/25/18 10:00:00 AM,5.962,4994.5,
345,10/25/18 01:00:00 PM,7.481,3272.2,
346,10/25/18 04:00:00 PM,8.382,2927.8,
347,10/25/18 07:00:00 PM,7.079,0.0,
348,10/25/18 10:00:00 PM,6.877,0.0,
349,10/26/18 01:00:00 AM,7.280,0.0,
350,10/26/18 04:00:00 AM,7.682,0.0,
351,10/26/18 07:00:00 AM,7.481,0.0,
352,10/26/18 10:00:00 AM,9.472,7233.4,
353,10/26/18 01:00:00 PM,12.013,7577.8,
354,10/26/18 04:00:00 PM,9.176,2669.5,
355,10/26/18 07:00:00 PM,6.978,0.0,
356,10/26/18 10:00:00 PM,5.860,0.0,
357,10/27/18 01:00:00 AM,5.347,0.0,
358,10/27/18 04:00:00 AM,2.410,0.0,
359,10/27/18 07:00:00 AM,0.343,0.0,
360,10/27/18 10:00:00 AM,2.943,5166.7,
361,10/27/18 01:00:00 PM,9.176,6544.5,
362,10/27/18 04:00:00 PM,7.882,1216.3,
363,10/27/18 07:00:00 PM,6.877,0.0,
364,10/27/18 10:00:00 PM,6.877,0.0,
365,10/28/18 01:00:00 AM,6.978,0.0,
366,10/28/18 04:00:00 AM,6.674,0.0,
367,10/28/18 07:00:00 AM,5.757,0.0,
368,10/28/18 10:00:00 AM,5.347,4477.8,
369,10/28/18 01:00:00 PM,8.282,4305.6,
370,10/28/18 04:00:00 PM,5.244,1108.7,
371,10/28/18 07:00:00 PM,4.207,0.0,
372,10/28/18 10:00:00 PM,3.683,0.0,
373,10/29/18 01:00:00 AM,3.367,0.0,
374,10/29/18 04:00:00 AM,3.261,0.0,
375,10/29/18 07:00:00 AM,2.410,0.0,
376,10/29/18 10:00:00 AM,4.415,5511.1,
377,10/29/18 01:00:00 PM,6.674,8611.2,
378,10/29/18 04:00:00 PM,5.552,4477.8,
379,10/29/18 07:00:00 PM,3.998,0.0,
380,10/29/18 10:00:00 PM,3.261,0.0,
381,10/30/18 01:00:00 AM,2.195,0.0,
382,10/30/18 04:00:00 AM,0.232,0.0,
383,10/30/18 07:00:00 AM,0.010,0.0,
384,10/30/18 10:00:00 AM,2.410,5338.9,
385,10/30/18 01:00:00 PM,8.182,8611.2,
386,10/30/18 04:00:00 PM,7.280,5166.7,
387,10/30/18 07:00:00 PM,4.102,0.0,
388,10/30/18 10:00:00 PM,3.893,0.0,
389,10/31/18 01:00:00 AM,3.155,0.0,
390,10/31/18 04:00:00 AM,2.624,0.0,
391,10/31/18 07:00:00 AM,2.624,0.0,
392,10/31/18 10:00:00 AM,6.064,4133.4,
393,10/31/18 01:00:00 PM,8.879,6200.0,
394,10/31/18 04:00:00 PM,9.472,4305.6,
395,10/31/18 07:00:00 PM,7.882,0.0,
396,10/31/18 10:00:00 PM,6.978,0.0,
397,11/01/18 01:00:00 AM,6.674,0.0,
398,11/01/18 04:00:00 AM,6.978,0.0,
399,11/01/18 07:00:00 AM,6.877,0.0,
400,11/01/18 10:00:00 AM,9.077,4822.3,
401,11/01/18 01:00:00 PM,12.013,9644.5,
402,11/01/18 04:00:00 PM,10.846,4650.0,
403,11/01/18 07:00:00 PM,7.682,0.0,
404,11/01/18 10:00:00 PM,5.655,0.0,
405,11/02/18 01:00:00 AM,5.450,0.0,
406,11/02/18 04:00:00 AM,6.166,0.0,
407,11/02/18 07:00:00 AM,6.775,0.0,
408,11/02/18 10:00:00 AM,6.064,2927.8,
409,11/02/18 01:00:00 PM,8.680,6200.0,
410,11/02/18 04:00:00 PM,7.381,2152.8,
411,11/02/18 07:00:00 PM,5.552,0.0,
412,11/02/18 10:00:00 PM,5.244,0.0,
413,11/03/18 01:00:00 AM,4.519,0.0,
414,11/03/18 04:00:00 AM,4.519,0.0,
415,11/03/18 07:00:00 AM,4.519,0.0,
416,11/03/18 10:00:00 AM,5.450,1722.2,
417,11/03/18 01:00:00 PM,6.775,4133.4,
418,11/03/18 04:00:00 PM,5.757,1377.8,
419,11/03/18 07:00:00 PM,4.831,0.0,
420,11/03/18 10:00:00 PM,4.727,0.0,
421,11/04/18 01:00:00 AM,4.831,0.0,
422,11/04/18 04:00:00 AM,4.207,0.0,
423,11/04/18 07:00:00 AM,4.623,0.0,
424,11/04/18 10:00:00 AM,3.049,2755.6,
425,11/04/18 01:00:00 PM,7.079,8611.2,
426,11/04/18 04:00:00 PM,5.347,1377.8,
427,11/04/18 07:00:00 PM,2.303,0.0,
428,11/04/18 10:00:00 PM,2.730,0.0,
429,11/05/18 01:00:00 AM,1.439,0.0,
430,11/05/18 04:00:00 AM,2.088,0.0,
431,11/05/18 07:00:00 AM,2.410,0.0,
432,11/05/18 10:00:00 AM,3.683,4994.5,
433,11/05/18 01:00:00 PM,5.244,5166.7,
434,11/05/18 04:00:00 PM,4.831,3616.7,
435,11/05/18 07:00:00 PM,3.472,0.0,
436,11/05/18 10:00:00 PM,2.303,0.0,
437,11/06/18 01:00:00 AM,1.330,0.0,
438,11/06/18 04:00:00 AM,1.330,0.0,
439,11/06/18 07:00:00 AM,1.439,0.0,
440,11/06/18 10:00:00 AM,2.410,2669.5,
441,11/06/18 01:00:00 PM,6.166,9300.1,
442,11/06/18 04:00:00 PM,4.727,4477.8,
443,11/06/18 07:00:00 PM,2.410,0.0,
444,11/06/18 10:00:00 PM,1.112,0.0,
445,11/07/18 01:00:00 AM,1.003,0.0,
446,11/07/18 04:00:00 AM,0.784,0.0,
447,11/07/18 07:00:00 AM,0.674,0.0,
448,11/07/18 10:00:00 AM,-0.437,1636.1,
449,11/07/18 01:00:00 PM,6.064,13089.0,
450,11/07/18 04:00:00 PM,2.837,1463.9,
451,11/07/18 07:00:00 PM,-0.887,0.0,
452,11/07/18 10:00:00 PM,-1.456,0.0,
453,11/08/18 01:00:00 AM,-2.494,0.0,
454,11/08/18 04:00:00 AM,-2.844,0.0,
455,11/08/18 07:00:00 AM,-3.197,0.0,
456,11/08/18 10:00:00 AM,-2.610,1044.1,
457,11/08/18 01:00:00 PM,1.980,5511.1,
458,11/08/18 04:00:00 PM,0.343,1550.0,
459,11/08/18 07:00:00 PM,-1.228,0.0,
460,11/08/18 10:00:00 PM,-1.684,0.0,
461,11/09/18 01:00:00 AM,-2.145,0.0,
462,11/09/18 04:00:00 AM,-2.030,0.0,
463,11/09/18 07:00:00 AM,-1.456,0.0,
464,11/09/18 10:00:00 AM,0.563,5166.7,
465,11/09/18 01:00:00 PM,4.727,11022.3,
466,11/09/18 04:00:00 PM,1.330,3100.0,
467,11/09/18 07:00:00 PM,0.232,0.0,
468,11/09/18 10:00:00 PM,0.343,0.0,
469,11/10/18 01:00:00 AM,-0.437,0.0,
470,11/10/18 04:00:00 AM,-1.341,0.0,
471,11/10/18 07:00:00 AM,-1.684,0.0,
472,11/10/18 10:00:00 AM,-2.030,688.9,
473,11/10/18 01:00:00 PM,1.221,5511.1,
474,11/10/18 04:00:00 PM,0.343,1550.0,
475,11/10/18 07:00:00 PM,-1.341,0.0,
476,11/10/18 10:00:00 PM,-2.494,0.0,
477,11/11/18 01:00:00 AM,-3.079,0.0,
478,11/11/18 04:00:00 AM,-3.553,0.0,
479,11/11/18 07:00:00 AM,-3.672,0.0,
480,11/11/18 10:00:00 AM,-2.844,796.5,
481,11/11/18 01:00:00 PM,1.980,7233.4,
482,11/11/18 04:00:00 PM,0.121,1636.1,
483,11/11/18 07:00:00 PM,-1.228,0.0,
484,11/11/18 10:00:00 PM,-2.145,0.0,
485,11/12/18 01:00:00 AM,-2.610,0.0,
486,11/12/18 04:00:00 AM,-2.844,0.0,
487,11/12/18 07:00:00 AM,-2.844,0.0,
488,11/12/18 10:00:00 AM,-0.662,4305.6,
489,11/12/18 01:00:00 PM,4.519,9300.1,
490,11/12/18 04:00:00 PM,1.003,1377.8,
491,11/12/18 07:00:00 PM,-0.213,0.0,
492,11/12/18 10:00:00 PM,-0.213,0.0,
493,11/13/18 01:00:00 AM,-0.213,0.0,
494,11/13/18 04:00:00 AM,-0.213,0.0,
495,11/13/18 07:00:00 AM,-0.437,0.0,
496,11/13/18 10:00:00 AM,0.563,2927.8,
497,11/13/18 01:00:00 PM,7.782,7233.4,
498,11/13/18 04:00:00 PM,4.415,4133.4,
499,11/13/18 07:00:00 PM,0.674,0.0,
500,11/13/18 10:00:00 PM,0.343,0.0,
501,11/14/18 01:00:00 AM,0.784,0.0,
502,11/14/18 04:00:00 AM,1.221,0.0,
503,11/14/18 07:00:00 AM,1.330,0.0,
504,11/14/18 10:00:00 AM,2.303,2755.6,
