"Plot Title: TA01-S4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10163346, SEN S/N: 10163346, LBL: TEMPERATURE)","Intensity, Lux (LGR S/N: 10163346, SEN S/N: 10163346, LBL: LIGHT INTENSITY)","Coupler Attached (LGR S/N: 10163346)","Host Connected (LGR S/N: 10163346)","Stopped (LGR S/N: 10163346)","End Of File (LGR S/N: 10163346)"
312,10/26/14 10:00:00 AM,5.450,624.3,,,,
313,10/26/14 01:00:00 PM,5.860,990.3,,,,
314,10/26/14 04:00:00 PM,6.064,322.9,,,,
315,10/26/14 07:00:00 PM,5.962,0.0,,,,
316,10/26/14 10:00:00 PM,5.962,0.0,,,,
317,10/27/14 01:00:00 AM,5.962,0.0,,,,
318,10/27/14 04:00:00 AM,5.450,0.0,,,,
319,10/27/14 07:00:00 AM,5.037,0.0,,,,
320,10/27/14 10:00:00 AM,5.347,376.7,,,,
321,10/27/14 01:00:00 PM,6.775,1894.5,,,,
322,10/27/14 04:00:00 PM,8.082,656.6,,,,
323,10/27/14 07:00:00 PM,6.877,0.0,,,,
324,10/27/14 10:00:00 PM,6.370,0.0,,,,
325,10/28/14 01:00:00 AM,6.268,0.0,,,,
326,10/28/14 04:00:00 AM,6.166,0.0,,,,
327,10/28/14 07:00:00 AM,5.962,0.0,,,,
328,10/28/14 10:00:00 AM,6.370,215.3,,,,
329,10/28/14 01:00:00 PM,8.182,1377.8,,,,
330,10/28/14 04:00:00 PM,9.077,516.7,,,,
331,10/28/14 07:00:00 PM,8.879,0.0,,,,
332,10/28/14 10:00:00 PM,8.978,0.0,,,,
333,10/29/14 01:00:00 AM,8.978,0.0,,,,
334,10/29/14 04:00:00 AM,8.779,0.0,,,,
335,10/29/14 07:00:00 AM,8.680,0.0,,,,
336,10/29/14 10:00:00 AM,8.282,107.6,,,,
337,10/29/14 01:00:00 PM,9.768,1722.2,,,,
338,10/29/14 04:00:00 PM,10.357,925.7,,,,
339,10/29/14 07:00:00 PM,9.275,0.0,,,,
340,10/29/14 10:00:00 PM,8.481,0.0,,,,
341,10/30/14 01:00:00 AM,8.481,0.0,,,,
342,10/30/14 04:00:00 AM,8.680,0.0,,,,
343,10/30/14 07:00:00 AM,8.779,0.0,,,,
344,10/30/14 10:00:00 AM,9.275,161.5,,,,
345,10/30/14 01:00:00 PM,10.161,419.8,,,,
346,10/30/14 04:00:00 PM,10.455,161.5,,,,
347,10/30/14 07:00:00 PM,10.455,0.0,,,,
348,10/30/14 10:00:00 PM,10.063,0.0,,,,
349,10/31/14 01:00:00 AM,9.768,0.0,,,,
350,10/31/14 04:00:00 AM,9.373,0.0,,,,
351,10/31/14 07:00:00 AM,9.077,0.0,,,,
352,10/31/14 10:00:00 AM,8.182,258.3,,,,
353,10/31/14 01:00:00 PM,7.983,1130.2,,,,
354,10/31/14 04:00:00 PM,7.983,871.9,,,,
355,10/31/14 07:00:00 PM,7.481,0.0,,,,
356,10/31/14 10:00:00 PM,7.381,0.0,,,,
357,11/01/14 01:00:00 AM,6.978,0.0,,,,
358,11/01/14 04:00:00 AM,5.552,0.0,,,,
359,11/01/14 07:00:00 AM,4.519,0.0,,,,
360,11/01/14 10:00:00 AM,5.347,742.7,,,,
361,11/01/14 01:00:00 PM,6.471,785.8,,,,
362,11/01/14 04:00:00 PM,6.877,376.7,,,,
363,11/01/14 07:00:00 PM,6.166,0.0,,,,
364,11/01/14 10:00:00 PM,5.655,0.0,,,,
365,11/02/14 01:00:00 AM,5.655,0.0,,,,
366,11/02/14 04:00:00 AM,5.757,0.0,,,,
367,11/02/14 07:00:00 AM,5.655,0.0,,,,
368,11/02/14 10:00:00 AM,5.552,258.3,,,,
369,11/02/14 01:00:00 PM,6.877,559.7,,,,
370,11/02/14 04:00:00 PM,7.280,570.5,,,,
371,11/02/14 07:00:00 PM,7.179,0.0,,,,
372,11/02/14 10:00:00 PM,6.978,0.0,,,,
373,11/03/14 01:00:00 AM,6.775,0.0,,,,
374,11/03/14 04:00:00 AM,6.775,0.0,,,,
375,11/03/14 07:00:00 AM,6.775,0.0,,,,
376,11/03/14 10:00:00 AM,7.179,452.1,,,,
377,11/03/14 01:00:00 PM,8.481,1076.4,,,,
378,11/03/14 04:00:00 PM,8.978,559.7,,,,
379,11/03/14 07:00:00 PM,8.680,0.0,,,,
380,11/03/14 10:00:00 PM,8.680,0.0,,,,
381,11/04/14 01:00:00 AM,8.581,0.0,,,,
382,11/04/14 04:00:00 AM,8.481,0.0,,,,
383,11/04/14 07:00:00 AM,8.481,0.0,,,,
384,11/04/14 10:00:00 AM,8.879,495.1,,,,
385,11/04/14 01:00:00 PM,9.571,1980.6,,,,
386,11/04/14 04:00:00 PM,9.965,376.7,,,,
387,11/04/14 07:00:00 PM,9.176,0.0,,,,
388,11/04/14 10:00:00 PM,8.082,0.0,,,,
389,11/05/14 01:00:00 AM,7.882,0.0,,,,
390,11/05/14 04:00:00 AM,7.582,0.0,,,,
391,11/05/14 07:00:00 AM,7.481,0.0,,,,
392,11/05/14 10:00:00 AM,7.882,764.2,,,,
393,11/05/14 01:00:00 PM,9.571,688.9,,,,
394,11/05/14 04:00:00 PM,10.259,484.4,,,,
395,11/05/14 07:00:00 PM,10.357,0.0,,,,
396,11/05/14 10:00:00 PM,10.357,0.0,,,,
397,11/06/14 01:00:00 AM,10.259,0.0,,,,
398,11/06/14 04:00:00 AM,10.357,0.0,,,,
399,11/06/14 07:00:00 AM,10.553,0.0,,,,
400,11/06/14 10:00:00 AM,11.041,204.5,,,,
401,11/06/14 01:00:00 PM,10.063,1894.5,,,,
402,11/06/14 04:00:00 PM,9.669,193.8,,,,
403,11/06/14 07:00:00 PM,8.082,0.0,,,,
404,11/06/14 10:00:00 PM,7.582,0.0,,,,
405,11/07/14 01:00:00 AM,6.877,0.0,,,,
406,11/07/14 04:00:00 AM,6.573,0.0,,,,
407,11/07/14 07:00:00 AM,6.064,0.0,,,,
408,11/07/14 10:00:00 AM,5.757,150.7,,,,
409,11/07/14 01:00:00 PM,6.370,1194.8,,,,
410,11/07/14 04:00:00 PM,7.782,710.4,,,,
411,11/07/14 07:00:00 PM,5.860,0.0,,,,
412,11/07/14 10:00:00 PM,4.831,0.0,,,,
413,11/08/14 01:00:00 AM,4.102,0.0,,,,
414,11/08/14 04:00:00 AM,3.788,0.0,,,,
415,11/08/14 07:00:00 AM,3.472,0.0,,,,
416,11/08/14 10:00:00 AM,3.472,107.6,,,,
417,11/08/14 01:00:00 PM,6.978,925.7,,,,
418,11/08/14 04:00:00 PM,8.680,495.1,,,,
419,11/08/14 07:00:00 PM,6.674,0.0,,,,
420,11/08/14 10:00:00 PM,5.552,0.0,,,,
421,11/09/14 01:00:00 AM,4.831,0.0,,,,
422,11/09/14 04:00:00 AM,4.207,0.0,,,,
423,11/09/14 07:00:00 AM,4.934,0.0,,,,
424,11/09/14 10:00:00 AM,5.141,75.3,,,,
425,11/09/14 01:00:00 PM,6.775,1227.1,,,,
426,11/09/14 04:00:00 PM,6.775,570.5,,,,
427,11/09/14 07:00:00 PM,6.166,0.0,,,,
428,11/09/14 10:00:00 PM,5.244,0.0,,,,
429,11/10/14 01:00:00 AM,5.037,0.0,,,,
430,11/10/14 04:00:00 AM,4.623,0.0,,,,
431,11/10/14 07:00:00 AM,4.102,0.0,,,,
432,11/10/14 10:00:00 AM,2.410,86.1,,,,
433,11/10/14 01:00:00 PM,4.519,1636.1,,,,
434,11/10/14 04:00:00 PM,5.244,925.7,,,,
435,11/10/14 07:00:00 PM,3.683,0.0,,,,
436,11/10/14 10:00:00 PM,2.730,0.0,,,,
437,11/11/14 01:00:00 AM,1.548,0.0,,,,
438,11/11/14 04:00:00 AM,0.893,0.0,,,,
439,11/11/14 07:00:00 AM,0.674,0.0,,,,
440,11/11/14 10:00:00 AM,0.453,441.3,,,,
441,11/11/14 01:00:00 PM,0.232,1237.9,,,,
442,11/11/14 04:00:00 PM,-0.213,742.7,,,,
443,11/11/14 07:00:00 PM,-1.570,0.0,,,,
444,11/11/14 10:00:00 PM,-2.377,0.0,,,,
