"Plot Title: TO04-S1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10574901, SEN S/N: 10574901, LBL: C)","Intensity, lum/ft² (LGR S/N: 10574901, SEN S/N: 10574901, LBL: Lux)","Coupler Attached (LGR S/N: 10574901)","Host Connected (LGR S/N: 10574901)","Coupler Detached (LGR S/N: 10574901)","Stopped (LGR S/N: 10574901)","End Of File (LGR S/N: 10574901)"
460,11/05/14 10:07:39 PM,9.965,0.0,,,,,
461,11/06/14 01:07:40 AM,10.063,0.0,,,,,
462,11/06/14 04:07:41 AM,10.259,0.0,,,,,
463,11/06/14 07:07:42 AM,10.748,0.0,,,,,
464,11/06/14 10:07:43 AM,10.553,23.0,,,,,
465,11/06/14 01:07:44 PM,10.553,95.0,,,,,
466,11/06/14 04:07:45 PM,9.571,29.0,,,,,
467,11/06/14 07:07:46 PM,8.779,0.0,,,,,
468,11/06/14 10:07:47 PM,7.582,0.0,,,,,
469,11/07/14 01:07:48 AM,7.280,0.0,,,,,
470,11/07/14 04:07:49 AM,6.573,0.0,,,,,
471,11/07/14 07:07:50 AM,5.244,0.0,,,,,
472,11/07/14 10:07:51 AM,4.934,38.0,,,,,
473,11/07/14 01:07:52 PM,6.370,82.0,,,,,
474,11/07/14 04:07:53 PM,6.877,33.0,,,,,
475,11/07/14 07:07:54 PM,5.962,0.0,,,,,
476,11/07/14 10:07:55 PM,4.831,0.0,,,,,
477,11/08/14 01:07:56 AM,4.102,0.0,,,,,
478,11/08/14 04:07:57 AM,3.578,0.0,,,,,
479,11/08/14 07:07:58 AM,3.367,0.0,,,,,
480,11/08/14 10:07:59 AM,3.578,29.0,,,,,
481,11/08/14 01:08:00 PM,5.347,76.0,,,,,
482,11/08/14 04:08:01 PM,6.573,20.0,,,,,
483,11/08/14 07:08:02 PM,6.166,0.0,,,,,
484,11/08/14 10:08:03 PM,5.450,0.0,,,,,
485,11/09/14 01:08:04 AM,5.347,0.0,,,,,
486,11/09/14 04:08:05 AM,5.141,0.0,,,,,
487,11/09/14 07:08:06 AM,5.552,0.0,,,,,
488,11/09/14 10:08:07 AM,5.141,26.0,,,,,
489,11/09/14 01:08:08 PM,6.166,109.0,,,,,
490,11/09/14 04:08:09 PM,6.370,12.0,,,,,
491,11/09/14 07:08:10 PM,5.552,0.0,,,,,
492,11/09/14 10:08:11 PM,5.141,0.0,,,,,
493,11/10/14 01:08:12 AM,4.934,0.0,,,,,
494,11/10/14 04:08:13 AM,5.037,0.0,,,,,
495,11/10/14 07:08:14 AM,4.207,0.0,,,,,
496,11/10/14 10:08:15 AM,4.102,29.0,,,,,
497,11/10/14 01:08:16 PM,4.934,76.0,,,,,
498,11/10/14 04:08:17 PM,5.655,47.0,,,,,
499,11/10/14 07:08:18 PM,4.934,0.0,,,,,
500,11/10/14 10:08:19 PM,4.415,0.0,,,,,
501,11/11/14 01:08:20 AM,2.943,0.0,,,,,
502,11/11/14 04:08:21 AM,1.872,0.0,,,,,
503,11/11/14 07:08:22 AM,1.330,0.0,,,,,
504,11/11/14 10:08:23 AM,1.003,28.0,,,,,
505,11/11/14 01:08:24 PM,1.112,74.0,,,,,
506,11/11/14 04:08:25 PM,0.563,31.0,,,,,
507,11/11/14 07:08:26 PM,-0.549,0.0,,,,,
508,11/11/14 10:08:27 PM,-1.114,0.0,,,,,
509,11/12/14 01:08:28 AM,-1.456,0.0,,,,,
510,11/12/14 04:08:29 AM,-1.456,0.0,,,,,
511,11/12/14 07:08:30 AM,-1.684,0.0,,,,,
512,11/12/14 10:08:31 AM,-1.228,28.0,,,,,
513,11/12/14 01:08:32 PM,0.010,80.0,,,,,
514,11/12/14 04:08:33 PM,0.010,33.0,,,,,
515,11/12/14 07:08:34 PM,-0.887,0.0,,,,,
516,11/12/14 10:08:35 PM,-1.114,0.0,,,,,
517,11/13/14 01:08:36 AM,-1.228,0.0,,,,,
518,11/13/14 04:08:37 AM,-1.228,0.0,,,,,
519,11/13/14 07:08:38 AM,-1.001,0.0,,,,,
520,11/13/14 10:08:39 AM,-0.325,89.0,,,,,
521,11/13/14 01:08:40 PM,0.343,74.0,,,,,
522,11/13/14 04:08:41 PM,0.343,25.0,,,,,
523,11/13/14 07:08:42 PM,0.010,0.0,,,,,
524,11/13/14 10:08:43 PM,-0.549,0.0,,,,,
525,11/14/14 01:08:44 AM,-0.325,0.0,,,,,
526,11/14/14 04:08:45 AM,-0.437,0.0,,,,,
527,11/14/14 07:08:46 AM,-0.549,0.0,,,,,
528,11/14/14 10:08:47 AM,-0.213,95.0,,,,,
529,11/14/14 01:08:48 PM,0.453,78.0,,,,,
530,11/14/14 04:08:49 PM,0.343,32.0,,,,,
531,11/14/14 07:08:50 PM,-0.662,0.0,,,,,
532,11/14/14 10:08:51 PM,-1.341,0.0,,,,,
533,11/15/14 01:08:52 AM,-1.914,0.0,,,,,
534,11/15/14 04:08:53 AM,-1.799,0.0,,,,,
535,11/15/14 07:08:54 AM,-1.570,0.0,,,,,
536,11/15/14 10:08:55 AM,-1.341,26.0,,,,,
537,11/15/14 01:08:56 PM,0.343,77.0,,,,,
538,11/15/14 04:08:57 PM,0.453,31.0,,,,,
539,11/15/14 07:08:58 PM,-0.662,0.0,,,,,
540,11/15/14 10:08:59 PM,-1.228,0.0,,,,,
541,11/16/14 01:09:00 AM,-0.662,0.0,,,,,
542,11/16/14 04:09:01 AM,-1.228,0.0,,,,,
543,11/16/14 07:09:02 AM,-1.341,0.0,,,,,
544,11/16/14 10:09:03 AM,-1.001,23.0,,,,,
545,11/16/14 01:09:04 PM,1.221,71.0,,,,,
546,11/16/14 04:09:05 PM,1.112,28.0,,,,,
547,11/16/14 07:09:06 PM,0.010,0.0,,,,,
548,11/16/14 10:09:07 PM,0.010,0.0,,,,,
549,11/17/14 01:09:08 AM,-0.102,0.0,,,,,
550,11/17/14 04:09:09 AM,-0.213,0.0,,,,,
551,11/17/14 07:09:10 AM,-0.325,0.0,,,,,
552,11/17/14 10:09:11 AM,-0.213,22.0,,,,,
553,11/17/14 01:09:12 PM,1.548,83.0,,,,,
554,11/17/14 04:09:13 PM,1.548,30.0,,,,,
555,11/17/14 07:09:14 PM,0.563,0.0,,,,,
556,11/17/14 10:09:15 PM,0.121,0.0,,,,,
557,11/18/14 01:09:16 AM,0.010,0.0,,,,,
558,11/18/14 04:09:17 AM,0.010,0.0,,,,,
559,11/18/14 07:09:18 AM,0.121,0.0,,,,,
560,11/18/14 10:09:19 AM,0.343,57.0,,,,,
561,11/18/14 01:09:20 PM,1.764,109.0,,,,,
562,11/18/14 04:09:21 PM,1.872,37.0,,,,,
563,11/18/14 07:09:22 PM,0.784,0.0,,,,,
564,11/18/14 10:09:23 PM,0.563,0.0,,,,,
565,11/19/14 01:09:24 AM,0.784,0.0,,,,,
566,11/19/14 04:09:25 AM,1.112,0.0,,,,,
567,11/19/14 07:09:26 AM,1.112,0.0,,,,,
568,11/19/14 10:09:27 AM,1.656,63.0,,,,,
569,11/19/14 01:09:28 PM,3.472,127.0,,,,,
570,11/19/14 04:09:29 PM,3.788,28.0,,,,,
571,11/19/14 07:09:30 PM,2.730,0.0,,,,,
572,11/19/14 10:09:31 PM,2.303,0.0,,,,,
573,11/20/14 01:09:32 AM,2.624,0.0,,,,,
574,11/20/14 04:09:33 AM,2.410,0.0,,,,,
575,11/20/14 07:09:34 AM,2.410,0.0,,,,,
576,11/20/14 10:09:35 AM,2.730,56.0,,,,,
577,11/20/14 01:09:36 PM,3.788,104.0,,,,,
578,11/20/14 04:09:37 PM,3.998,23.0,,,,,
579,11/20/14 07:09:38 PM,3.578,0.0,,,,,
580,11/20/14 10:09:39 PM,3.472,0.0,,,,,
581,11/21/14 01:09:40 AM,3.472,0.0,,,,,
582,11/21/14 04:09:41 AM,3.472,0.0,,,,,
583,11/21/14 07:09:42 AM,3.578,0.0,,,,,
584,11/21/14 10:09:43 AM,4.311,34.0,,,,,
585,11/21/14 01:09:44 PM,4.934,27.0,,,,,
586,11/21/14 04:09:45 PM,4.831,20.0,,,,,
587,11/21/14 07:09:46 PM,4.623,0.0,,,,,
588,11/21/14 10:09:47 PM,5.347,0.0,,,,,
589,11/22/14 01:09:48 AM,4.415,0.0,,,,,
590,11/22/14 04:09:49 AM,3.578,0.0,,,,,
591,11/22/14 07:09:50 AM,3.049,0.0,,,,,
592,11/22/14 10:09:51 AM,3.155,16.0,,,,,
593,11/22/14 01:09:52 PM,1.764,93.0,,,,,
594,11/22/14 04:09:53 PM,1.764,11.0,,,,,
595,11/22/14 07:09:54 PM,1.656,0.0,,,,,
596,11/22/14 10:09:55 PM,1.548,0.0,,,,,
597,11/23/14 01:09:56 AM,1.548,0.0,,,,,
598,11/23/14 04:09:57 AM,1.764,0.0,,,,,
599,11/23/14 07:09:58 AM,1.548,0.0,,,,,
600,11/23/14 10:09:59 AM,1.872,1.0,,,,,
601,11/23/14 01:10:00 PM,1.980,19.0,,,,,
602,11/23/14 04:10:01 PM,2.517,15.0,,,,,
603,11/23/14 07:10:02 PM,2.303,0.0,,,,,
604,11/23/14 10:10:03 PM,1.980,0.0,,,,,
605,11/24/14 01:10:04 AM,1.003,0.0,,,,,
606,11/24/14 04:10:05 AM,0.784,0.0,,,,,
607,11/24/14 07:10:06 AM,0.674,0.0,,,,,
608,11/24/14 10:10:07 AM,1.003,53.0,,,,,
609,11/24/14 01:10:08 PM,1.872,57.0,,,,,
610,11/24/14 04:10:09 PM,2.624,4.0,,,,,
611,11/24/14 07:10:10 PM,2.837,0.0,,,,,
612,11/24/14 10:10:11 PM,2.943,0.0,,,,,
613,11/25/14 01:10:12 AM,3.155,0.0,,,,,
614,11/25/14 04:10:13 AM,4.207,0.0,,,,,
615,11/25/14 07:10:14 AM,6.268,0.0,,,,,
616,11/25/14 10:10:15 AM,8.978,9.0,,,,,
617,11/25/14 01:10:16 PM,9.077,38.0,,,,,
618,11/25/14 04:10:17 PM,9.176,35.0,,,,,
619,11/25/14 07:10:18 PM,8.779,0.0,,,,,
620,11/25/14 10:10:19 PM,8.382,0.0,,,,,
621,11/26/14 01:10:20 AM,7.983,0.0,,,,,
622,11/26/14 04:10:21 AM,8.082,0.0,,,,,
623,11/26/14 07:10:22 AM,7.682,0.0,,,,,
624,11/26/14 10:10:23 AM,7.682,57.0,,,,,
625,11/26/14 01:10:24 PM,8.581,90.0,,,,,
626,11/26/14 04:10:25 PM,8.581,23.0,,,,,
627,11/26/14 07:10:26 PM,8.182,0.0,,,,,
628,11/26/14 10:10:27 PM,8.082,0.0,,,,,
629,11/27/14 01:10:28 AM,7.983,0.0,,,,,
630,11/27/14 04:10:29 AM,7.582,0.0,,,,,
631,11/27/14 07:10:30 AM,7.381,0.0,,,,,
632,11/27/14 10:10:31 AM,7.481,31.0,,,,,
633,11/27/14 01:10:32 PM,8.282,83.0,,,,,
634,11/27/14 04:10:33 PM,8.481,37.0,,,,,
635,11/27/14 07:10:34 PM,8.182,0.0,,,,,
636,11/27/14 10:10:35 PM,7.882,0.0,,,,,
637,11/28/14 01:10:36 AM,7.782,0.0,,,,,
638,11/28/14 04:10:37 AM,7.682,0.0,,,,,
639,11/28/14 07:10:38 AM,7.582,0.0,,,,,
640,11/28/14 10:10:39 AM,7.782,43.0,,,,,
641,11/28/14 01:10:40 PM,8.382,30.0,,,,,
642,11/28/14 04:10:41 PM,7.179,1.0,,,,,
643,11/28/14 07:10:42 PM,4.102,0.0,,,,,
644,11/28/14 10:10:43 PM,3.049,0.0,,,,,
645,11/29/14 01:10:44 AM,2.088,0.0,,,,,
646,11/29/14 04:10:45 AM,1.656,0.0,,,,,
647,11/29/14 07:10:46 AM,0.893,0.0,,,,,
648,11/29/14 10:10:47 AM,0.893,77.0,,,,,
649,11/29/14 01:10:48 PM,0.893,118.0,,,,,
650,11/29/14 04:10:49 PM,-0.325,61.0,,,,,
651,11/29/14 07:10:50 PM,-1.341,0.0,,,,,
652,11/29/14 10:10:51 PM,-2.030,0.0,,,,,
653,11/30/14 01:10:52 AM,-2.030,0.0,,,,,
654,11/30/14 04:10:53 AM,-2.145,0.0,,,,,
655,11/30/14 07:10:54 AM,-2.261,0.0,,,,,
656,11/30/14 10:10:55 AM,-2.030,20.0,,,,,
657,11/30/14 01:10:56 PM,-0.774,54.0,,,,,
658,11/30/14 04:10:57 PM,-0.549,21.0,,,,,
659,11/30/14 07:10:58 PM,-1.228,0.0,,,,,
660,11/30/14 10:10:59 PM,-1.684,0.0,,,,,
661,12/01/14 01:11:00 AM,-1.914,0.0,,,,,
662,12/01/14 04:11:01 AM,-1.684,0.0,,,,,
663,12/01/14 07:11:02 AM,-1.114,0.0,,,,,
664,12/01/14 10:11:03 AM,-0.887,19.0,,,,,
665,12/01/14 01:11:04 PM,-0.102,97.0,,,,,
666,12/01/14 04:11:05 PM,0.010,20.0,,,,,
667,12/01/14 07:11:06 PM,-0.213,0.0,,,,,
668,12/01/14 10:11:07 PM,-0.549,0.0,,,,,
669,12/02/14 01:11:08 AM,-1.114,0.0,,,,,
670,12/02/14 04:11:09 AM,-1.456,0.0,,,,,
671,12/02/14 07:11:10 AM,-1.684,0.0,,,,,
672,12/02/14 10:11:11 AM,-1.570,19.0,,,,,
673,12/02/14 01:11:12 PM,-0.549,55.0,,,,,
674,12/02/14 04:11:13 PM,-0.102,26.0,,,,,
675,12/02/14 07:11:14 PM,-0.213,0.0,,,,,
676,12/02/14 10:11:15 PM,-0.213,0.0,,,,,
677,12/03/14 01:11:16 AM,-0.213,0.0,,,,,
678,12/03/14 04:11:17 AM,-0.213,0.0,,,,,
679,12/03/14 07:11:18 AM,-0.102,0.0,,,,,
680,12/03/14 10:11:19 AM,0.121,51.0,,,,,
681,12/03/14 01:11:20 PM,0.232,87.0,,,,,
682,12/03/14 04:11:21 PM,0.232,44.0,,,,,
683,12/03/14 07:11:22 PM,0.343,0.0,,,,,
684,12/03/14 10:11:23 PM,0.232,0.0,,,,,
685,12/04/14 01:11:24 AM,0.343,0.0,,,,,
686,12/04/14 04:11:25 AM,0.343,0.0,,,,,
687,12/04/14 07:11:26 AM,0.343,0.0,,,,,
688,12/04/14 10:11:27 AM,0.563,22.0,,,,,
689,12/04/14 01:11:28 PM,0.893,83.0,,,,,
690,12/04/14 04:11:29 PM,0.893,9.0,,,,,
691,12/04/14 07:11:30 PM,0.893,0.0,,,,,
692,12/04/14 10:11:31 PM,0.893,0.0,,,,,
693,12/05/14 01:11:32 AM,1.003,0.0,,,,,
694,12/05/14 04:11:33 AM,1.112,0.0,,,,,
695,12/05/14 07:11:34 AM,1.221,0.0,,,,,
696,12/05/14 10:11:35 AM,1.656,26.0,,,,,
697,12/05/14 01:11:36 PM,3.367,125.0,,,,,
698,12/05/14 04:11:37 PM,3.472,35.0,,,,,
699,12/05/14 07:11:38 PM,3.261,0.0,,,,,
700,12/05/14 10:11:39 PM,3.367,0.0,,,,,
701,12/06/14 01:11:40 AM,3.049,0.0,,,,,
702,12/06/14 04:11:41 AM,3.578,0.0,,,,,
703,12/06/14 07:11:42 AM,3.261,0.0,,,,,
704,12/06/14 10:11:43 AM,3.367,14.0,,,,,
705,12/06/14 01:11:44 PM,3.578,160.0,,,,,
706,12/06/14 04:11:45 PM,4.102,38.0,,,,,
707,12/06/14 07:11:46 PM,3.788,0.0,,,,,
708,12/06/14 10:11:47 PM,3.683,0.0,,,,,
709,12/07/14 01:11:48 AM,2.943,0.0,,,,,
710,12/07/14 04:11:49 AM,2.624,0.0,,,,,
711,12/07/14 07:11:50 AM,2.730,0.0,,,,,
712,12/07/14 10:11:51 AM,3.049,52.0,,,,,
713,12/07/14 01:11:52 PM,4.311,100.0,,,,,
714,12/07/14 04:11:53 PM,4.934,32.0,,,,,
715,12/07/14 07:11:54 PM,4.623,0.0,,,,,
716,12/07/14 10:11:55 PM,4.415,0.0,,,,,
717,12/08/14 01:11:56 AM,4.519,0.0,,,,,
718,12/08/14 04:11:57 AM,4.623,0.0,,,,,
719,12/08/14 07:11:58 AM,4.519,0.0,,,,,
720,12/08/14 10:11:59 AM,4.519,90.0,,,,,
721,12/08/14 01:12:00 PM,6.573,87.0,,,,,
722,12/08/14 04:12:01 PM,6.775,16.0,,,,,
723,12/08/14 07:12:02 PM,6.370,0.0,,,,,
724,12/08/14 10:12:03 PM,7.280,0.0,,,,,
725,12/09/14 01:12:04 AM,7.481,0.0,,,,,
726,12/09/14 04:12:05 AM,7.983,0.0,,,,,
727,12/09/14 07:12:06 AM,8.481,0.0,,,,,
728,12/09/14 10:12:07 AM,8.581,16.0,,,,,
729,12/09/14 01:12:08 PM,9.077,8.0,,,,,
730,12/09/14 04:12:09 PM,9.472,27.0,,,,,
731,12/09/14 07:12:10 PM,8.680,0.0,,,,,
732,12/09/14 10:12:11 PM,8.182,0.0,,,,,
733,12/10/14 01:12:12 AM,8.481,0.0,,,,,
734,12/10/14 04:12:13 AM,8.978,0.0,,,,,
735,12/10/14 07:12:14 AM,9.275,0.0,,,,,
736,12/10/14 10:12:15 AM,9.373,25.0,,,,,
737,12/10/14 01:12:16 PM,9.077,37.0,,,,,
738,12/10/14 04:12:17 PM,8.779,11.0,,,,,
739,12/10/14 07:12:18 PM,8.382,0.0,,,,,
740,12/10/14 10:12:19 PM,7.179,0.0,,,,,
741,12/11/14 01:12:20 AM,6.573,0.0,,,,,
742,12/11/14 04:12:21 AM,5.552,0.0,,,,,
743,12/11/14 07:12:22 AM,5.450,0.0,,,,,
744,12/11/14 10:12:23 AM,6.471,27.0,,,,,
745,12/11/14 01:12:24 PM,7.682,35.0,,,,,
746,12/11/14 04:12:25 PM,8.182,42.0,,,,,
747,12/11/14 07:12:26 PM,7.481,0.0,,,,,
748,12/11/14 10:12:27 PM,6.775,0.0,,,,,
749,12/12/14 01:12:28 AM,6.370,0.0,,,,,
750,12/12/14 04:12:29 AM,6.064,0.0,,,,,
751,12/12/14 07:12:30 AM,5.860,0.0,,,,,
752,12/12/14 10:12:31 AM,5.860,41.0,,,,,
753,12/12/14 01:12:32 PM,6.268,117.0,,,,,
754,12/12/14 04:12:33 PM,6.064,41.0,,,,,
755,12/12/14 07:12:34 PM,4.831,0.0,,,,,
756,12/12/14 10:12:35 PM,4.207,0.0,,,,,
757,12/13/14 01:12:36 AM,3.788,0.0,,,,,
758,12/13/14 04:12:37 AM,3.788,0.0,,,,,
759,12/13/14 07:12:38 AM,3.578,0.0,,,,,
760,12/13/14 10:12:39 AM,3.367,57.0,,,,,
761,12/13/14 01:12:40 PM,4.934,192.0,,,,,
762,12/13/14 04:12:41 PM,4.831,35.0,,,,,
763,12/13/14 07:12:42 PM,3.578,0.0,,,,,
764,12/13/14 10:12:43 PM,2.088,0.0,,,,,
765,12/14/14 01:12:44 AM,1.548,0.0,,,,,
766,12/14/14 04:12:45 AM,1.221,0.0,,,,,
767,12/14/14 07:12:46 AM,1.112,0.0,,,,,
768,12/14/14 10:12:47 AM,1.330,16.0,,,,,
769,12/14/14 01:12:48 PM,2.837,54.0,,,,,
770,12/14/14 04:12:49 PM,3.261,18.0,,,,,
771,12/14/14 07:12:50 PM,1.980,0.0,,,,,
772,12/14/14 10:12:51 PM,1.439,0.0,,,,,
773,12/15/14 01:12:52 AM,1.221,0.0,,,,,
774,12/15/14 04:12:53 AM,1.112,0.0,,,,,
775,12/15/14 07:12:54 AM,1.656,0.0,,,,,
776,12/15/14 10:12:55 AM,1.656,16.0,,,,,
777,12/15/14 01:12:56 PM,3.893,41.0,,,,,
778,12/15/14 04:12:57 PM,3.998,23.0,,,,,
779,12/15/14 07:12:58 PM,3.155,0.0,,,,,
780,12/15/14 10:12:59 PM,2.730,0.0,,,,,
781,12/16/14 01:13:00 AM,3.367,0.0,,,,,
782,12/16/14 04:13:01 AM,3.155,0.0,,,,,
783,12/16/14 07:13:02 AM,3.049,0.0,,,,,
784,12/16/14 10:13:03 AM,2.943,30.0,,,,,
785,12/16/14 01:13:04 PM,3.998,80.0,,,,,
786,12/16/14 04:13:05 PM,4.623,47.0,,,,,
787,12/16/14 07:13:06 PM,3.472,0.0,,,,,
788,12/16/14 10:13:07 PM,2.624,0.0,,,,,
789,12/17/14 01:13:08 AM,2.517,0.0,,,,,
790,12/17/14 04:13:09 AM,2.943,0.0,,,,,
791,12/17/14 07:13:10 AM,3.261,0.0,,,,,
792,12/17/14 10:13:11 AM,3.578,19.0,,,,,
793,12/17/14 01:13:12 PM,4.415,99.0,,,,,
794,12/17/14 04:13:13 PM,4.727,18.0,,,,,
795,12/17/14 07:13:14 PM,4.415,0.0,,,,,
796,12/17/14 10:13:15 PM,4.415,0.0,,,,,
797,12/18/14 01:13:16 AM,4.519,0.0,,,,,
798,12/18/14 04:13:17 AM,4.311,0.0,,,,,
799,12/18/14 07:13:18 AM,3.893,0.0,,,,,
800,12/18/14 10:13:19 AM,3.788,34.0,,,,,
801,12/18/14 01:13:20 PM,4.727,56.0,,,,,
802,12/18/14 04:13:21 PM,5.141,10.0,,,,,
803,12/18/14 07:13:22 PM,5.141,0.0,,,,,
804,12/18/14 10:13:23 PM,4.934,0.0,,,,,
805,12/19/14 01:13:24 AM,5.244,0.0,,,,,
806,12/19/14 04:13:25 AM,4.727,0.0,,,,,
807,12/19/14 07:13:26 AM,4.311,0.0,,,,,
808,12/19/14 10:13:27 AM,4.102,10.0,,,,,
809,12/19/14 01:13:28 PM,4.831,87.0,,,,,
810,12/19/14 04:13:29 PM,4.623,65.0,,,,,
811,12/19/14 07:13:30 PM,3.261,0.0,,,,,
812,12/19/14 10:13:31 PM,3.155,0.0,,,,,
813,12/20/14 01:13:32 AM,3.578,0.0,,,,,
814,12/20/14 04:13:33 AM,3.683,0.0,,,,,
815,12/20/14 07:13:34 AM,3.893,0.0,,,,,
816,12/20/14 10:13:35 AM,3.683,13.0,,,,,
817,12/20/14 01:13:36 PM,4.102,27.0,,,,,
818,12/20/14 04:13:37 PM,4.207,9.0,,,,,
819,12/20/14 07:13:38 PM,4.311,0.0,,,,,
820,12/20/14 10:13:39 PM,6.978,0.0,,,,,
821,12/21/14 01:13:40 AM,7.381,0.0,,,,,
822,12/21/14 04:13:41 AM,6.775,0.0,,,,,
823,12/21/14 07:13:42 AM,6.370,0.0,,,,,
824,12/21/14 10:13:43 AM,6.268,21.0,,,,,
825,12/21/14 01:13:44 PM,6.370,52.0,,,,,
826,12/21/14 04:13:45 PM,6.064,5.0,,,,,
827,12/21/14 07:13:46 PM,5.450,0.0,,,,,
828,12/21/14 10:13:47 PM,5.347,0.0,,,,,
829,12/22/14 01:13:48 AM,5.037,0.0,,,,,
830,12/22/14 04:13:49 AM,5.347,0.0,,,,,
831,12/22/14 07:13:50 AM,4.519,0.0,,,,,
832,12/22/14 10:13:51 AM,4.311,70.0,,,,,
833,12/22/14 01:13:52 PM,5.141,60.0,,,,,
834,12/22/14 04:13:53 PM,5.141,38.0,,,,,
835,12/22/14 07:13:54 PM,3.788,0.0,,,,,
836,12/22/14 10:13:55 PM,3.472,0.0,,,,,
837,12/23/14 01:13:56 AM,3.367,0.0,,,,,
838,12/23/14 04:13:57 AM,3.261,0.0,,,,,
839,12/23/14 07:13:58 AM,3.367,0.0,,,,,
840,12/23/14 10:13:59 AM,3.998,92.0,,,,,
841,12/23/14 01:14:00 PM,4.727,31.0,,,,,
842,12/23/14 04:14:01 PM,5.141,12.0,,,,,
843,12/23/14 07:14:02 PM,5.450,0.0,,,,,
844,12/23/14 10:14:03 PM,5.141,0.0,,,,,
845,12/24/14 01:14:04 AM,3.788,0.0,,,,,
846,12/24/14 04:14:05 AM,2.195,0.0,,,,,
847,12/24/14 07:14:06 AM,1.872,0.0,,,,,
848,12/24/14 10:14:07 AM,1.764,36.0,,,,,
849,12/24/14 01:14:08 PM,2.303,104.0,,,,,
850,12/24/14 04:14:09 PM,2.088,18.0,,,,,
851,12/24/14 07:14:10 PM,1.764,0.0,,,,,
852,12/24/14 10:14:11 PM,1.656,0.0,,,,,
853,12/25/14 01:14:12 AM,1.872,0.0,,,,,
854,12/25/14 04:14:13 AM,1.439,0.0,,,,,
855,12/25/14 07:14:14 AM,1.003,0.0,,,,,
856,12/25/14 10:14:15 AM,1.221,9.0,,,,,
857,12/25/14 01:14:16 PM,2.410,208.0,,,,,
858,12/25/14 04:14:17 PM,1.980,19.0,,,,,
859,12/25/14 07:14:18 PM,1.548,0.0,,,,,
860,12/25/14 10:14:19 PM,0.893,0.0,,,,,
861,12/26/14 01:14:20 AM,1.112,0.0,,,,,
862,12/26/14 04:14:21 AM,0.674,0.0,,,,,
863,12/26/14 07:14:22 AM,0.121,0.0,,,,,
864,12/26/14 10:14:23 AM,0.010,18.0,,,,,
865,12/26/14 01:14:24 PM,0.893,112.0,,,,,
866,12/26/14 04:14:25 PM,1.112,19.0,,,,,
867,12/26/14 07:14:26 PM,1.003,0.0,,,,,
868,12/26/14 10:14:27 PM,1.112,0.0,,,,,
869,12/27/14 01:14:28 AM,1.112,0.0,,,,,
870,12/27/14 04:14:29 AM,1.221,0.0,,,,,
871,12/27/14 07:14:30 AM,1.330,0.0,,,,,
872,12/27/14 10:14:31 AM,1.330,9.0,,,,,
873,12/27/14 01:14:32 PM,1.548,22.0,,,,,
874,12/27/14 04:14:33 PM,2.088,5.0,,,,,
875,12/27/14 07:14:34 PM,1.656,0.0,,,,,
876,12/27/14 10:14:35 PM,1.112,0.0,,,,,
877,12/28/14 01:14:36 AM,1.656,0.0,,,,,
878,12/28/14 04:14:37 AM,1.764,0.0,,,,,
879,12/28/14 07:14:38 AM,1.764,0.0,,,,,
880,12/28/14 10:14:39 AM,1.221,21.0,,,,,
881,12/28/14 01:14:40 PM,1.764,102.0,,,,,
882,12/28/14 04:14:41 PM,1.764,27.0,,,,,
883,12/28/14 07:14:42 PM,1.221,0.0,,,,,
884,12/28/14 10:14:43 PM,1.003,0.0,,,,,
885,12/29/14 01:14:44 AM,0.674,0.0,,,,,
886,12/29/14 04:14:45 AM,0.343,0.0,,,,,
887,12/29/14 07:14:46 AM,0.121,0.0,,,,,
888,12/29/14 10:14:47 AM,-0.102,24.0,,,,,
889,12/29/14 01:14:48 PM,0.010,64.0,,,,,
890,12/29/14 04:14:49 PM,-0.213,45.0,,,,,
891,12/29/14 07:14:50 PM,-0.774,0.0,,,,,
892,12/29/14 10:14:51 PM,-1.228,0.0,,,,,
893,12/30/14 01:14:52 AM,-1.799,0.0,,,,,
894,12/30/14 04:14:53 AM,-2.377,0.0,,,,,
895,12/30/14 07:14:54 AM,-2.962,0.0,,,,,
896,12/30/14 10:14:55 AM,-2.844,18.0,,,,,
897,12/30/14 01:14:56 PM,-1.570,63.0,,,,,
898,12/30/14 04:14:57 PM,-1.114,22.0,,,,,
899,12/30/14 07:14:58 PM,-1.914,0.0,,,,,
900,12/30/14 10:14:59 PM,-2.610,0.0,,,,,
901,12/31/14 01:15:00 AM,-2.844,0.0,,,,,
902,12/31/14 04:15:01 AM,-2.727,0.0,,,,,
903,12/31/14 07:15:02 AM,-2.261,0.0,,,,,
904,12/31/14 10:15:03 AM,-2.494,16.0,,,,,
905,12/31/14 01:15:04 PM,-1.001,59.0,,,,,
906,12/31/14 04:15:05 PM,-0.549,20.0,,,,,
907,12/31/14 07:15:06 PM,-1.114,0.0,,,,,
908,12/31/14 10:15:07 PM,-1.341,0.0,,,,,
909,01/01/15 01:15:08 AM,-1.456,0.0,,,,,
910,01/01/15 04:15:09 AM,-1.570,0.0,,,,,
911,01/01/15 07:15:10 AM,-1.684,0.0,,,,,
912,01/01/15 10:15:11 AM,-1.570,14.0,,,,,
913,01/01/15 01:15:12 PM,-0.437,54.0,,,,,
914,01/01/15 04:15:13 PM,0.010,13.0,,,,,
915,01/01/15 07:15:14 PM,-0.325,0.0,,,,,
