"Plot Title: AM16-S1"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10578643, SEN S/N: 10578643)","Intensity, Lux (LGR S/N: 10578643, SEN S/N: 10578643)"
2125,06/04/15 01:00:00 AM,7.582,0.0
2126,06/04/15 04:00:00 AM,7.280,0.0
2127,06/04/15 07:00:00 AM,7.882,2152.8
2128,06/04/15 10:00:00 AM,10.357,10333.4
2129,06/04/15 01:00:00 PM,14.804,14466.8
2130,06/04/15 04:00:00 PM,15.282,8611.2
2131,06/04/15 07:00:00 PM,11.819,2152.8
2132,06/04/15 10:00:00 PM,8.978,0.0
2133,06/05/15 01:00:00 AM,7.179,0.0
2134,06/05/15 04:00:00 AM,6.674,0.0
2135,06/05/15 07:00:00 AM,6.471,269.1
2136,06/05/15 10:00:00 AM,9.275,2066.7
2137,06/05/15 01:00:00 PM,16.332,5511.1
2138,06/05/15 04:00:00 PM,16.903,4822.3
2139,06/05/15 07:00:00 PM,15.187,1463.9
2140,06/05/15 10:00:00 PM,11.236,0.0
2141,06/06/15 01:00:00 AM,9.176,0.0
2142,06/06/15 04:00:00 AM,7.782,0.0
2143,06/06/15 07:00:00 AM,7.682,290.6
2144,06/06/15 10:00:00 AM,10.748,2325.0
2145,06/06/15 01:00:00 PM,18.901,5511.1
2146,06/06/15 04:00:00 PM,18.711,4477.8
2147,06/06/15 07:00:00 PM,16.618,1550.0
2148,06/06/15 10:00:00 PM,12.690,0.0
2149,06/07/15 01:00:00 AM,10.357,0.0
2150,06/07/15 04:00:00 AM,9.373,0.0
2151,06/07/15 07:00:00 AM,9.077,236.8
2152,06/07/15 10:00:00 AM,12.110,2066.7
2153,06/07/15 01:00:00 PM,20.424,5166.7
2154,06/07/15 04:00:00 PM,20.234,4305.6
2155,06/07/15 07:00:00 PM,17.855,1377.8
2156,06/07/15 10:00:00 PM,13.750,0.0
2157,06/08/15 01:00:00 AM,11.722,0.0
2158,06/08/15 04:00:00 AM,10.651,0.0
2159,06/08/15 07:00:00 AM,10.259,236.8
2160,06/08/15 10:00:00 AM,13.461,2066.7
2161,06/08/15 01:00:00 PM,21.569,5338.9
2162,06/08/15 04:00:00 PM,21.091,4822.3
2163,06/08/15 07:00:00 PM,18.616,1377.8
2164,06/08/15 10:00:00 PM,14.038,0.0
2165,06/09/15 01:00:00 AM,11.722,0.0
2166,06/09/15 04:00:00 AM,10.357,0.0
2167,06/09/15 07:00:00 AM,9.669,279.9
2168,06/09/15 10:00:00 AM,12.787,2152.8
2169,06/09/15 01:00:00 PM,20.615,5338.9
2170,06/09/15 04:00:00 PM,19.567,4822.3
2171,06/09/15 07:00:00 PM,17.094,3272.2
2172,06/09/15 10:00:00 PM,12.401,0.0
2173,06/10/15 01:00:00 AM,9.768,0.0
2174,06/10/15 04:00:00 AM,8.182,0.0
2175,06/10/15 07:00:00 AM,7.582,301.4
2176,06/10/15 10:00:00 AM,11.041,2325.0
2177,06/10/15 01:00:00 PM,18.331,5511.1
2178,06/10/15 04:00:00 PM,17.189,5166.7
2179,06/10/15 07:00:00 PM,15.187,1550.0
2180,06/10/15 10:00:00 PM,11.041,0.0
2181,06/11/15 01:00:00 AM,8.879,0.0
2182,06/11/15 04:00:00 AM,7.882,0.0
2183,06/11/15 07:00:00 AM,7.481,312.2
2184,06/11/15 10:00:00 AM,10.455,2238.9
2185,06/11/15 01:00:00 PM,18.045,5511.1
2186,06/11/15 04:00:00 PM,17.665,4822.3
2187,06/11/15 07:00:00 PM,14.804,1377.8
2188,06/11/15 10:00:00 PM,10.651,0.0
2189,06/12/15 01:00:00 AM,8.680,0.0
2190,06/12/15 04:00:00 AM,7.381,0.0
2191,06/12/15 07:00:00 AM,6.674,1205.6
2192,06/12/15 10:00:00 AM,8.581,5511.1
2193,06/12/15 01:00:00 PM,13.942,5166.7
2194,06/12/15 04:00:00 PM,12.787,4822.3
2195,06/12/15 07:00:00 PM,10.846,1463.9
2196,06/12/15 10:00:00 PM,7.079,0.0
2197,06/13/15 01:00:00 AM,6.166,0.0
2198,06/13/15 04:00:00 AM,3.998,0.0
2199,06/13/15 07:00:00 AM,3.578,247.6
2200,06/13/15 10:00:00 AM,7.179,2066.7
2201,06/13/15 01:00:00 PM,15.187,5511.1
2202,06/13/15 04:00:00 PM,14.421,4822.3
2203,06/13/15 07:00:00 PM,12.207,1463.9
2204,06/13/15 10:00:00 PM,7.582,0.0
2205,06/14/15 01:00:00 AM,5.655,0.0
2206,06/14/15 04:00:00 AM,5.347,0.0
2207,06/14/15 07:00:00 AM,5.655,290.6
2208,06/14/15 10:00:00 AM,9.571,2152.8
2209,06/14/15 01:00:00 PM,18.426,6544.5
2210,06/14/15 04:00:00 PM,16.141,5511.1
2211,06/14/15 07:00:00 PM,15.473,1377.8
2212,06/14/15 10:00:00 PM,10.846,0.0
2213,06/15/15 01:00:00 AM,8.779,0.0
2214,06/15/15 04:00:00 AM,7.582,0.0
2215,06/15/15 07:00:00 AM,8.481,505.9
2216,06/15/15 10:00:00 AM,12.110,3616.7
2217,06/15/15 01:00:00 PM,20.519,7233.4
2218,06/15/15 04:00:00 PM,19.948,7233.4
2219,06/15/15 07:00:00 PM,16.808,1377.8
2220,06/15/15 10:00:00 PM,11.916,0.0
2221,06/16/15 01:00:00 AM,10.161,0.0
2222,06/16/15 04:00:00 AM,8.382,0.0
2223,06/16/15 07:00:00 AM,7.582,269.1
2224,06/16/15 10:00:00 AM,11.431,2325.0
2225,06/16/15 01:00:00 PM,19.282,6200.0
2226,06/16/15 04:00:00 PM,18.045,6200.0
2227,06/16/15 07:00:00 PM,15.187,2755.6
2228,06/16/15 10:00:00 PM,10.357,0.0
2229,06/17/15 01:00:00 AM,7.381,0.0
2230,06/17/15 04:00:00 AM,6.268,0.0
2231,06/17/15 07:00:00 AM,5.962,258.3
2232,06/17/15 10:00:00 AM,9.768,2066.7
2233,06/17/15 01:00:00 PM,18.045,5511.1
2234,06/17/15 04:00:00 PM,17.475,4477.8
2235,06/17/15 07:00:00 PM,15.187,1377.8
2236,06/17/15 10:00:00 PM,11.916,0.0
2237,06/18/15 01:00:00 AM,11.139,0.0
2238,06/18/15 04:00:00 AM,10.259,0.0
2239,06/18/15 07:00:00 AM,10.748,1722.2
2240,06/18/15 10:00:00 AM,14.134,5511.1
2241,06/18/15 01:00:00 PM,21.282,16533.4
2242,06/18/15 04:00:00 PM,18.236,7577.8
2243,06/18/15 07:00:00 PM,15.091,2325.0
2244,06/18/15 10:00:00 PM,11.041,0.0
2245,06/19/15 01:00:00 AM,9.373,0.0
2246,06/19/15 04:00:00 AM,8.082,0.0
2247,06/19/15 07:00:00 AM,7.280,430.6
2248,06/19/15 10:00:00 AM,10.357,6544.5
2249,06/19/15 01:00:00 PM,14.230,13089.0
2250,06/19/15 04:00:00 PM,15.664,6200.0
2251,06/19/15 07:00:00 PM,12.207,1463.9
2252,06/19/15 10:00:00 PM,8.481,0.0
2253,06/20/15 01:00:00 AM,5.757,0.0
2254,06/20/15 04:00:00 AM,4.934,0.0
2255,06/20/15 07:00:00 AM,4.519,269.1
2256,06/20/15 10:00:00 AM,8.382,2066.7
2257,06/20/15 01:00:00 PM,16.999,5166.7
2258,06/20/15 04:00:00 PM,16.332,6200.0
2259,06/20/15 07:00:00 PM,14.421,2927.8
2260,06/20/15 10:00:00 PM,9.176,0.0
2261,06/21/15 01:00:00 AM,7.682,0.0
2262,06/21/15 04:00:00 AM,7.682,0.0
2263,06/21/15 07:00:00 AM,8.382,1463.9
2264,06/21/15 10:00:00 AM,13.558,8266.7
2265,06/21/15 01:00:00 PM,20.138,10677.8
2266,06/21/15 04:00:00 PM,17.855,5511.1
2267,06/21/15 07:00:00 PM,15.473,1377.8
2268,06/21/15 10:00:00 PM,10.944,0.0
2269,06/22/15 01:00:00 AM,8.282,0.0
2270,06/22/15 04:00:00 AM,6.978,0.0
2271,06/22/15 07:00:00 AM,6.775,452.1
2272,06/22/15 10:00:00 AM,10.748,2238.9
2273,06/22/15 01:00:00 PM,19.092,12400.1
2274,06/22/15 04:00:00 PM,17.475,6200.0
2275,06/22/15 07:00:00 PM,14.134,699.7
2276,06/22/15 10:00:00 PM,9.965,0.0
2277,06/23/15 01:00:00 AM,7.481,0.0
2278,06/23/15 04:00:00 AM,6.064,0.0
2279,06/23/15 07:00:00 AM,5.757,398.3
2280,06/23/15 10:00:00 AM,9.571,2066.7
2281,06/23/15 01:00:00 PM,18.426,6200.0
2282,06/23/15 04:00:00 PM,17.475,5338.9
2283,06/23/15 07:00:00 PM,16.237,3100.0
2284,06/23/15 10:00:00 PM,11.722,0.0
2285,06/24/15 01:00:00 AM,10.846,0.0
2286,06/24/15 04:00:00 AM,10.357,0.0
2287,06/24/15 07:00:00 AM,8.382,301.4
2288,06/24/15 10:00:00 AM,12.883,5511.1
2289,06/24/15 01:00:00 PM,19.662,12400.1
2290,06/24/15 04:00:00 PM,20.043,8266.7
2291,06/24/15 07:00:00 PM,17.189,4133.4
2292,06/24/15 10:00:00 PM,11.722,0.0
2293,06/25/15 01:00:00 AM,9.571,0.0
2294,06/25/15 04:00:00 AM,8.680,0.0
2295,06/25/15 07:00:00 AM,8.581,204.5
2296,06/25/15 10:00:00 AM,12.497,1894.5
2297,06/25/15 01:00:00 PM,22.333,4822.3
2298,06/25/15 04:00:00 PM,22.238,4822.3
2299,06/25/15 07:00:00 PM,19.472,1345.5
2300,06/25/15 10:00:00 PM,14.709,0.0
2301,06/26/15 01:00:00 AM,12.401,0.0
2302,06/26/15 04:00:00 AM,11.431,0.0
2303,06/26/15 07:00:00 AM,11.139,204.5
2304,06/26/15 10:00:00 AM,15.187,2066.7
2305,06/26/15 01:00:00 PM,25.610,5338.9
2306,06/26/15 04:00:00 PM,24.545,3961.1
2307,06/26/15 07:00:00 PM,21.664,1345.5
2308,06/26/15 10:00:00 PM,16.903,0.0
2309,06/27/15 01:00:00 AM,15.378,0.0
2310,06/27/15 04:00:00 AM,14.900,0.0
2311,06/27/15 07:00:00 AM,15.282,2238.9
2312,06/27/15 10:00:00 AM,18.996,3788.9
2313,06/27/15 01:00:00 PM,25.708,7577.8
2314,06/27/15 04:00:00 PM,26.683,9300.1
2315,06/27/15 07:00:00 PM,22.812,1636.1
2316,06/27/15 10:00:00 PM,17.189,0.0
2317,06/28/15 01:00:00 AM,15.473,0.0
2318,06/28/15 04:00:00 AM,15.187,0.0
2319,06/28/15 07:00:00 AM,15.378,1065.6
2320,06/28/15 10:00:00 AM,21.091,5511.1
2321,06/28/15 01:00:00 PM,25.513,13777.9
2322,06/28/15 04:00:00 PM,21.282,3788.9
2323,06/28/15 07:00:00 PM,19.662,1463.9
2324,06/28/15 10:00:00 PM,16.141,0.0
2325,06/29/15 01:00:00 AM,15.091,0.0
2326,06/29/15 04:00:00 AM,15.091,0.0
2327,06/29/15 07:00:00 AM,15.473,1173.3
2328,06/29/15 10:00:00 AM,16.332,1980.6
2329,06/29/15 01:00:00 PM,22.525,4994.5
2330,06/29/15 04:00:00 PM,21.569,4133.4
2331,06/29/15 07:00:00 PM,19.853,1463.9
2332,06/29/15 10:00:00 PM,15.951,0.0
2333,06/30/15 01:00:00 AM,13.654,0.0
2334,06/30/15 04:00:00 AM,12.787,0.0
2335,06/30/15 07:00:00 AM,11.916,258.3
2336,06/30/15 10:00:00 AM,15.282,1980.6
