"Plot Title: TO04-S3"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995204, SEN S/N: 9995204)","Intensity, Lux (LGR S/N: 9995204, SEN S/N: 9995204)","Bad Battery (LGR S/N: 9995204)","End Of File (LGR S/N: 9995204)"
465,11/13/13 04:00:00 PM,7.782,1205.6,,
466,11/13/13 07:00:00 PM,6.674,0.0,,
467,11/13/13 10:00:00 PM,5.450,0.0,,
468,11/14/13 01:00:00 AM,3.998,0.0,,
469,11/14/13 04:00:00 AM,3.049,0.0,,
470,11/14/13 07:00:00 AM,3.049,0.0,,
471,11/14/13 10:00:00 AM,4.102,1636.1,,
472,11/14/13 01:00:00 PM,5.757,4477.8,,
473,11/14/13 04:00:00 PM,6.166,4305.6,,
474,11/14/13 07:00:00 PM,4.102,0.0,,
475,11/14/13 10:00:00 PM,4.207,0.0,,
476,11/15/13 01:00:00 AM,3.893,0.0,,
477,11/15/13 04:00:00 AM,3.578,0.0,,
478,11/15/13 07:00:00 AM,3.261,0.0,,
479,11/15/13 10:00:00 AM,2.837,678.1,,
480,11/15/13 01:00:00 PM,2.943,1001.0,,
481,11/15/13 04:00:00 PM,2.410,355.2,,
482,11/15/13 07:00:00 PM,1.980,0.0,,
483,11/15/13 10:00:00 PM,0.563,0.0,,
484,11/16/13 01:00:00 AM,2.837,0.0,,
485,11/16/13 04:00:00 AM,0.674,0.0,,
486,11/16/13 07:00:00 AM,1.656,0.0,,
487,11/16/13 10:00:00 AM,1.548,721.2,,
