"Plot Title: PARA-S4"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995228, SEN S/N: 9995228)","Intensity, Lux (LGR S/N: 9995228, SEN S/N: 9995228)","Bad Battery (LGR S/N: 9995228)","End Of File (LGR S/N: 9995228)"
417,11/08/13 01:00:00 PM,0.121,0.0,,
418,11/08/13 04:00:00 PM,0.121,0.0,,
419,11/08/13 07:00:00 PM,0.121,0.0,,
420,11/08/13 10:00:00 PM,0.121,0.0,,
421,11/09/13 01:00:00 AM,0.121,0.0,,
422,11/09/13 04:00:00 AM,0.121,0.0,,
423,11/09/13 07:00:00 AM,0.121,0.0,,
424,11/09/13 10:00:00 AM,0.121,0.0,,
425,11/09/13 01:00:00 PM,0.121,0.0,,
426,11/09/13 04:00:00 PM,0.121,0.0,,
427,11/09/13 07:00:00 PM,0.121,0.0,,
428,11/09/13 10:00:00 PM,0.121,0.0,,
429,11/10/13 01:00:00 AM,0.121,0.0,,
430,11/10/13 04:00:00 AM,0.121,0.0,,
431,11/10/13 07:00:00 AM,0.121,0.0,,
432,11/10/13 10:00:00 AM,0.121,0.0,,
433,11/10/13 01:00:00 PM,0.121,10.8,,
434,11/10/13 04:00:00 PM,0.121,0.0,,
435,11/10/13 07:00:00 PM,0.121,0.0,,
436,11/10/13 10:00:00 PM,0.121,0.0,,
437,11/11/13 01:00:00 AM,0.121,0.0,,
438,11/11/13 04:00:00 AM,0.121,0.0,,
439,11/11/13 07:00:00 AM,0.121,0.0,,
440,11/11/13 10:00:00 AM,0.121,10.8,,
441,11/11/13 01:00:00 PM,0.121,32.3,,
442,11/11/13 04:00:00 PM,0.121,0.0,,
443,11/11/13 07:00:00 PM,0.121,0.0,,
444,11/11/13 10:00:00 PM,0.121,0.0,,
445,11/12/13 01:00:00 AM,0.121,0.0,,
446,11/12/13 04:00:00 AM,0.121,0.0,,
447,11/12/13 07:00:00 AM,0.121,0.0,,
448,11/12/13 10:00:00 AM,0.121,0.0,,
449,11/12/13 01:00:00 PM,0.121,32.3,,
450,11/12/13 04:00:00 PM,0.121,10.8,,
451,11/12/13 07:00:00 PM,0.121,0.0,,
452,11/12/13 10:00:00 PM,0.121,0.0,,
453,11/13/13 01:00:00 AM,0.121,0.0,,
454,11/13/13 04:00:00 AM,0.121,0.0,,
455,11/13/13 07:00:00 AM,0.121,0.0,,
456,11/13/13 10:00:00 AM,0.121,32.3,,
457,11/13/13 01:00:00 PM,0.121,32.3,,
458,11/13/13 04:00:00 PM,0.121,10.8,,
459,11/13/13 07:00:00 PM,0.121,0.0,,
460,11/13/13 10:00:00 PM,0.121,0.0,,
461,11/14/13 01:00:00 AM,0.121,0.0,,
462,11/14/13 04:00:00 AM,0.121,0.0,,
463,11/14/13 07:00:00 AM,0.121,0.0,,
464,11/14/13 10:00:00 AM,0.121,43.1,,
465,11/14/13 01:00:00 PM,0.121,32.3,,
466,11/14/13 04:00:00 PM,0.121,0.0,,
467,11/14/13 07:00:00 PM,0.121,0.0,,
468,11/14/13 10:00:00 PM,0.121,0.0,,
469,11/15/13 01:00:00 AM,0.121,0.0,,
470,11/15/13 04:00:00 AM,0.121,0.0,,
471,11/15/13 07:00:00 AM,0.121,0.0,,
472,11/15/13 10:00:00 AM,0.121,0.0,,
473,11/15/13 01:00:00 PM,0.121,0.0,,
474,11/15/13 04:00:00 PM,0.121,0.0,,
475,11/15/13 07:00:00 PM,0.121,0.0,,
476,11/15/13 10:00:00 PM,0.121,0.0,,
477,11/16/13 01:00:00 AM,0.121,0.0,,
478,11/16/13 04:00:00 AM,0.121,0.0,,
479,11/16/13 07:00:00 AM,0.121,0.0,,
480,11/16/13 10:00:00 AM,0.121,0.0,,
481,11/16/13 01:00:00 PM,0.121,0.0,,
482,11/16/13 04:00:00 PM,0.121,0.0,,
483,11/16/13 07:00:00 PM,0.121,0.0,,
484,11/16/13 10:00:00 PM,0.121,0.0,,
