"Plot Title: AV14-S5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 9995139, SEN S/N: 9995139)","Intensity, Lux (LGR S/N: 9995139, SEN S/N: 9995139)","Bad Battery (LGR S/N: 9995139)","End Of File (LGR S/N: 9995139)"
477,11/10/13 01:00:00 AM,2.410,0.0,,
478,11/10/13 04:00:00 AM,2.624,0.0,,
479,11/10/13 07:00:00 AM,2.837,0.0,,
480,11/10/13 10:00:00 AM,3.683,1184.0,,
481,11/10/13 01:00:00 PM,5.757,1216.3,,
482,11/10/13 04:00:00 PM,6.268,645.8,,
483,11/10/13 07:00:00 PM,5.962,0.0,,
484,11/10/13 10:00:00 PM,5.244,0.0,,
485,11/11/13 01:00:00 AM,4.727,0.0,,
486,11/11/13 04:00:00 AM,5.450,0.0,,
487,11/11/13 07:00:00 AM,5.347,0.0,,
488,11/11/13 10:00:00 AM,6.370,1334.7,,
489,11/11/13 01:00:00 PM,7.682,1808.3,,
490,11/11/13 04:00:00 PM,7.381,699.7,,
